Reaction,temperature,pressure,M,k,ln_unc_k,W,Ref,
CH2O + H <=> H2 + HCO-exc,1678.2,0.78,1,9.80E+12,0.693147181,1.00E-10,"R. Choudhary, J.J. Girard, Y. Peng, J. Shao, D.F. Davidson, R.K. Hanson. Measurement of the reaction rate of H + O2 +M => HO2 +M, for M = Ar, N2, CO2, at high temperature with a sensitive oh absorption diagnostic. Combustion and Flame 203 (2019) 265�278.",
CH2O + H <=> H2 + HCO-exc,297,0.001539474,1,26000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2214",
CH2O + H <=> H2 + HCO-exc,297,0.001,1,25000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2215",
CH2O + H <=> H2 + HCO-exc,297,0.002,1,28000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2216",
CH2O + H <=> H2 + HCO-exc,297,0.002815789,1,28000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2217",
CH2O + H <=> H2 + HCO-exc,297,0.001539474,1,27000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2218",
CH2O + H <=> H2 + HCO-exc,297,0.001,1,25000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2219",
CH2O + H <=> H2 + HCO-exc,358,0.001157895,1,54000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2220",
CH2O + H <=> H2 + HCO-exc,358,0.001842105,1,60000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2221",
CH2O + H <=> H2 + HCO-exc,358,0.001144737,1,58000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2222",
CH2O + H <=> H2 + HCO-exc,358,0.002394737,1,64000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2223",
CH2O + H <=> H2 + HCO-exc,380,0.00225,1,85000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2224",
CH2O + H <=> H2 + HCO-exc,437,0.00225,1,89000000000,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2225",
CH2O + H <=> H2 + HCO-exc,448,0.001973684,1,1.86E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2226",
CH2O + H <=> H2 + HCO-exc,448,0.001539474,1,2.10E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2227",
CH2O + H <=> H2 + HCO-exc,448,0.001539474,1,2.10E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2228",
CH2O + H <=> H2 + HCO-exc,448,0.001973684,1,2.10E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2229",
CH2O + H <=> H2 + HCO-exc,448,0.002157895,1,2.10E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2230",
CH2O + H <=> H2 + HCO-exc,599,0.002486842,1,2.20E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2231",
CH2O + H <=> H2 + HCO-exc,599,0.001421053,1,6.00E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2232",
CH2O + H <=> H2 + HCO-exc,608,0.001421053,1,6.00E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2233",
CH2O + H <=> H2 + HCO-exc,608,0.002289474,1,6.70E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2234",
CH2O + H <=> H2 + HCO-exc,652,0.002289474,1,6.10E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2235",
CH2O + H <=> H2 + HCO-exc,652,0.003026316,1,6.00E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2236",
CH2O + H <=> H2 + HCO-exc,652,0.001131579,1,5.20E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2237",
CH2O + H <=> H2 + HCO-exc,652,0.001407895,1,6.80E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2238",
CH2O + H <=> H2 + HCO-exc,652,0.001723684,1,8.70E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2239",
CH2O + H <=> H2 + HCO-exc,652,0.001052632,1,6.00E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2240",
CH2O + H <=> H2 + HCO-exc,652,0.002736842,1,7.90E+11,0.693147181,1.00E-10,"A.A. Westenberg, N. de Haas. Measurement of the Rate Constant of H + H2CO _ H2 + HCO at 297_652 K. J. Phys. Chem. 76 (1972) 2213_2241",
CH2O + H <=> H2 + HCO-exc,264,0.347368421,1,16743940000,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,264,0.347368421,1,16864400000,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,264,0.347368421,1,15960950000,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,296,0.389473684,1,39390420000,0.693,1.00E-10,B.R. Klemm Atoms,M 
CH2O + H <=> H2 + HCO-exc,296,0.389473684,1,38486970000,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,296,0.389473684,1,37764210000,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,371,0.488157895,1,1.82E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,371,0.488157895,1,1.69E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,460,0.605263158,1,2.85E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,460,0.605263158,1,2.84E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,460,0.605263158,1,2.81E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,479,0.630263158,1,4.87E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + H <=> H2 + HCO-exc,479,0.630263158,1,3.88E+11,0.693,1.00E-10,B.R. Klemm Atoms,M
CH2O + OH <=> H2O + HCO-exc2,1071.43,1,1,1.94E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1057.54,1,1,1.82E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1051.59,1,1,1.75E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1043.65,1,1,1.67E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1031.75,1,1,1.52E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1019.84,1,1,1.41E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,1013.89,1,1,1.35E+13,0.832,1.00E-10,"S. Wang, D.F. Davidson, R.K. Hanson. High temperature measurements for the rate constants of  aldehydes with OH in a shock tube. Proceedings of the Combustion Institute 35 (2015) 473�486",
CH2O + OH <=> H2O + HCO-exc2,202,1,1,6.50E+12,0.693,1.00E-10,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,212,1,1,5.72E+12,0.693,1.00E-10,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,222,1,1,5.96E+12,0.693,1.00E-10,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,233,1,1,5.84E+12,0.693,1.00E-10,ivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,243,1,1,5.59E+12,0.693,1.00E-10,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,253,1,1,5.61E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,263,1,1,5.25E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,273,1,1,5.31E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,276,1,1,5.04E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,284,1,1,5.10E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,288,1,1,4.85E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,296,1,1,5.44E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,297,1,1,4.88E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,297,1,1,5.13E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,298,1,1,4.94E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,298,1,1,4.91E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,298,1,1,4.90E+12,0.693,0.196116135,Sivakumaran Dirk,O 
CH2O + OH <=> H2O + HCO-exc2,300,1,1,5.50E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,308,1,1,5.16E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,312,1,1,5.18E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,323,1,1,4.94E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,334,1,1,5.35E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,336,1,1,5.13E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,366,1,1,5.22E+12,0.693,0.196116135,Sivakumaran Dirk,O
CH2O + OH <=> H2O + HCO-exc2,399,1,1,5.59E+12,0.693,0.196116135,Sivakumaran Dirk,O
H + O2 (+M) <=> HO2 (+M),296,0.052812587,1,18773797031,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.06390842,1,29017560037,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.076167526,1,27220669165,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.086686694,1,43948089649,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.092373806,1,31928226244,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.10025821,1,44010461068,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.104692567,1,35691301839,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.10593538,1,31063936585,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.117597935,1,33897381035,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.132452035,1,33039031510,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.140346382,1,46047927413,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.157805417,1,47054780315,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.167658437,1,61925908575,0.693,1.00E-10,"	V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M",D
H + O2 (+M) <=> HO2 (+M),296,0.199951687,1,60221089797,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.23047517,1,74260599142,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),296,0.265542378,1,90174221115,0.693,1.00E-10,V. Michael MC Su J.W. Suthlerland Rate constants for H+O2+M,D
H + O2 (+M) <=> HO2 (+M),300,2.369200395,1,4.88E+11,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,4.935834156,1,8.43E+11,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,8.588351431,1,1.51E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,29.61500494,1,4.88E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,98.71668312,1,1.02E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,296.1500494,1,1.99E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),300,888.4501481,1,2.89E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,6.910167818,1,8.43E+11,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,10.85883514,1,1.33E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,39.48667325,1,3.98E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,98.71668312,1,7.23E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,296.1500494,1,1.51E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),400,888.4501481,1,2.53E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),500,7.89733465,1,7.23E+11,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),500,49.35834156,1,3.43E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),500,98.71668312,1,4.70E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),500,296.1500494,1,1.14E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),500,888.4501481,1,1.75E+13,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),600,9.871668312,1,6.63E+11,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),600,59.23000987,1,2.77E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),600,98.71668312,1,3.55E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
H + O2 (+M) <=> HO2 (+M),600,118.4600197,1,4.10E+12,0.693147181,1.00E-10,"R.X. Fernandes, K. Luther, J. Troe, V.G. Ushakovz. Experimental and modelling study of the recombination reaction H + O2 (+M) = HO2 (+M) between 300 and 900 K, 1.5 and 950 bar, and in the bath gases M = He, Ar, and N2. Physical Chemistry Chemical Physics 10 (2008) ",
